branch,college_tier,cgpa,backlogs,coding_skills,dsa_score,aptitude_score,communication_skills,ml_knowledge,system_design,internships,projects_count,certifications,hackathons,open_source_contributions,extracurriculars,placement_status,salary_package_lpa
5,2,8.03,0,7.1,3.7,63.5,8.5,4.9,3.8,2,2,2,0,0,2,1,18.33
1,1,7.46,0,5.4,6.1,66.9,5.0,4.7,2.8,0,2,3,0,0,1,1,16.02
5,1,7.61,0,7.9,5.1,52.2,5.2,5.9,6.2,0,2,2,0,0,1,0,17.31
0,0,6.14,1,7.0,5.1,64.4,7.5,2.1,5.8,1,3,3,0,0,1,1,18.95
1,1,7.63,2,4.2,6.5,77.5,5.2,4.4,5.6,1,3,3,0,1,1,1,16.67
3,0,8.18,0,5.8,4.7,45.9,6.3,6.0,5.0,1,3,2,0,2,1,1,20.64
1,2,6.04,2,3.1,5.8,47.1,5.7,3.3,5.5,0,1,3,0,0,1,1,11.34
6,2,5.87,0,8.8,8.0,85.1,2.9,4.4,5.0,1,4,0,1,0,0,1,20.43
3,1,8.31,0,5.9,1.4,54.9,3.9,3.5,1.8,2,1,1,0,0,2,0,17.31
0,2,7.57,0,5.0,5.3,55.0,6.0,2.3,3.8,1,2,1,0,1,2,0,17.31
5,1,7.5,0,7.3,6.1,61.6,4.7,6.8,5.3,0,2,2,0,0,0,1,16.19
2,1,7.68,1,3.4,7.4,65.7,6.8,3.1,4.9,1,4,2,0,0,2,1,16.11
3,1,7.7,2,5.8,3.4,58.9,7.1,4.9,3.7,3,2,3,0,1,2,1,20.15
1,0,8.45,0,8.2,3.5,71.9,8.2,7.4,4.5,2,1,1,1,1,1,1,23.46
3,1,6.08,1,7.1,5.0,46.8,5.3,3.0,2.1,1,2,4,0,0,2,1,11.82
1,2,8.19,0,8.5,3.9,52.8,5.1,6.2,1.9,2,5,4,3,0,0,0,17.31
5,2,5.43,1,6.6,7.8,49.2,6.1,9.2,5.7,0,3,0,1,0,2,1,17.74
6,1,8.47,1,7.5,5.1,56.6,6.0,3.8,4.5,0,2,1,1,1,0,1,16.08
0,0,6.78,0,5.1,4.7,58.4,3.8,0.0,4.3,0,2,3,1,0,1,1,13.76
1,1,7.38,1,5.9,6.0,83.7,6.6,2.0,3.2,1,1,1,0,2,2,1,16.63
5,1,6.56,1,3.9,5.6,69.1,7.9,6.5,3.7,3,3,1,0,1,1,1,18.02
2,1,5.76,0,6.1,9.8,80.9,6.0,3.1,1.7,2,5,3,2,1,0,1,19.24
6,1,9.05,0,4.8,4.3,61.1,9.6,5.4,5.0,0,4,0,0,0,0,1,13.91
2,2,7.17,1,7.6,3.0,70.1,5.5,8.1,5.9,1,3,1,0,0,1,1,16.04
1,2,7.22,0,6.7,6.0,53.8,6.8,7.1,4.8,1,2,1,0,0,1,1,17.76
1,1,7.53,1,6.6,7.9,67.7,8.1,3.9,3.2,0,3,2,0,0,0,1,17.55
2,2,6.8,0,5.8,6.6,54.1,7.2,3.1,4.3,2,4,0,3,0,2,0,17.31
4,1,5.98,0,5.0,4.0,53.6,4.8,3.3,5.7,1,2,1,0,1,0,1,13.48
1,1,7.3,0,6.1,8.1,59.8,6.8,5.6,7.0,1,3,3,1,0,2,1,18.52
3,2,7.52,0,7.0,3.3,54.4,7.3,8.3,3.5,1,2,0,0,1,1,0,17.31
6,0,6.63,0,6.4,5.5,75.1,5.3,4.3,6.8,1,4,1,2,1,2,1,21.91
4,2,7.6,0,4.8,6.5,70.8,7.8,3.0,3.8,2,3,2,0,1,0,1,17.86
5,1,5.75,1,4.5,6.3,68.2,7.4,4.0,1.4,3,4,4,0,0,3,1,13.77
1,2,6.76,0,6.6,4.1,63.4,3.6,4.9,4.6,2,1,0,1,0,1,1,15.03
4,1,6.87,0,4.1,2.9,60.6,5.2,6.7,7.1,3,2,1,1,0,2,1,17.72
6,2,7.22,1,6.6,4.1,61.8,6.5,4.0,5.0,2,1,0,0,0,0,0,17.31
0,2,7.24,0,3.7,6.3,60.6,6.0,3.6,4.5,2,1,0,2,0,1,0,17.31
6,2,6.4,0,8.0,7.9,43.0,6.0,3.6,1.0,1,5,1,0,2,1,1,18.05
6,2,7.38,3,6.5,4.3,57.6,6.1,3.6,4.2,1,1,2,1,0,1,0,17.31
1,2,7.1,0,5.9,4.4,63.0,6.7,2.6,1.7,0,3,3,2,0,0,1,12.79
6,1,8.63,1,7.1,5.6,78.6,7.1,6.2,1.6,1,4,1,1,2,0,1,20.31
1,2,7.21,0,6.9,1.3,70.1,5.0,2.0,6.5,2,4,0,1,2,1,0,17.31
1,2,6.07,0,5.2,7.0,81.3,6.4,3.6,4.0,2,2,0,0,1,1,1,17.68
3,1,8.93,0,5.9,5.3,65.5,5.5,6.4,7.9,1,3,2,0,2,1,1,19.42
1,1,7.57,3,7.4,7.1,82.1,5.0,4.8,3.3,0,3,4,0,0,0,1,15.12
0,2,6.64,0,5.9,5.9,69.0,3.0,3.1,7.3,1,1,2,1,0,1,0,17.31
1,1,7.19,0,5.6,7.8,32.6,8.4,4.4,3.2,1,3,1,0,0,3,0,17.31
6,2,7.21,0,5.8,5.3,69.9,5.8,6.2,4.6,1,5,2,0,0,0,1,17.25
2,2,6.67,0,5.0,6.5,73.4,6.4,2.7,1.1,3,3,4,0,0,2,0,17.31
1,2,6.75,0,7.3,6.0,66.9,8.0,1.0,6.6,1,5,2,0,0,2,0,17.31
3,2,6.72,0,7.8,4.7,61.4,1.4,5.3,4.9,1,2,1,1,1,2,1,17.06
4,2,7.02,1,6.1,4.4,61.7,6.5,7.6,4.3,2,3,1,1,2,2,0,17.31
1,0,6.48,1,7.0,8.3,83.5,6.5,2.6,6.6,1,0,4,2,0,1,1,20.63
0,1,9.14,0,5.0,4.3,77.9,6.9,6.6,2.8,2,4,4,0,0,1,1,19.3
3,1,5.35,0,4.9,3.6,57.0,5.3,5.3,4.0,1,2,1,1,0,2,0,17.31
1,2,5.65,0,6.9,5.8,79.1,4.4,4.4,5.3,0,3,2,2,0,0,1,16.63
5,1,7.32,1,3.0,4.4,75.8,4.3,2.4,6.7,0,4,2,2,1,0,1,12.06
1,2,5.98,0,3.9,4.9,68.8,10.0,4.2,4.6,2,4,1,2,0,1,0,17.31
3,2,5.28,1,3.7,6.5,68.9,5.7,6.2,4.2,3,2,2,1,0,1,0,17.31
1,1,7.7,2,8.3,7.3,53.5,2.2,0.6,7.2,0,4,1,0,0,0,0,17.31
3,2,7.35,0,3.4,5.4,88.4,9.1,3.5,4.1,1,2,1,0,0,1,0,17.31
3,2,6.64,0,7.2,6.5,54.9,2.7,2.1,3.8,0,2,0,0,1,0,0,17.31
3,2,7.04,0,9.0,7.1,67.2,2.8,9.0,5.7,2,4,2,1,0,0,0,17.31
4,1,7.52,0,2.3,5.7,46.7,4.3,1.2,4.6,2,1,3,0,0,0,1,16.16
5,1,6.81,0,5.2,6.4,77.8,6.8,2.8,4.2,1,2,1,3,0,3,1,14.62
6,1,9.06,3,7.4,4.5,48.0,5.2,6.8,3.6,0,2,1,1,0,1,0,17.31
0,0,8.11,1,4.0,7.0,49.3,7.9,3.9,3.8,3,2,0,0,0,0,1,23.03
5,2,6.24,0,7.0,6.9,69.4,6.2,3.2,4.0,0,1,0,0,1,0,1,14.59
2,2,7.54,0,6.2,6.4,64.6,10.0,0.8,3.0,3,2,0,0,0,1,1,17.14
6,0,7.06,1,3.2,5.2,74.3,6.3,3.4,2.3,3,3,1,2,1,1,1,18.69
2,2,8.18,0,6.3,6.7,67.0,4.1,5.9,7.3,1,2,2,1,0,2,1,19.97
6,2,6.4,0,5.3,6.0,32.4,7.0,3.9,3.5,2,2,0,0,0,0,0,17.31
5,2,6.41,0,6.6,6.3,59.9,6.7,5.9,5.9,2,3,1,0,0,1,1,17.7
0,2,6.12,0,8.0,5.4,90.7,7.9,4.9,3.5,0,4,1,2,2,0,1,14.68
5,2,7.45,0,6.4,8.1,53.5,5.5,3.3,1.6,1,2,4,3,2,1,1,18.12
6,1,6.41,1,8.2,4.6,58.5,4.4,4.4,2.9,0,1,3,2,0,2,1,16.0
4,1,7.89,0,6.7,4.8,57.6,7.1,0.0,6.4,1,1,2,0,0,1,1,16.88
6,2,7.66,0,5.4,7.1,44.3,7.1,6.8,4.6,1,2,4,0,2,2,1,16.08
5,2,7.35,0,9.4,4.8,64.2,3.0,2.4,1.1,2,2,3,1,1,0,1,16.38
2,2,7.72,0,4.9,6.3,46.7,5.9,8.2,4.9,1,1,1,0,1,0,0,17.31
1,2,5.74,3,6.9,6.9,67.5,8.0,3.8,4.1,2,1,1,2,0,1,1,18.12
6,1,8.67,1,7.0,5.6,42.3,7.4,4.8,0.6,1,2,3,2,0,2,1,17.83
1,1,7.66,0,6.2,3.0,47.2,5.4,5.5,6.4,0,1,1,0,1,1,1,16.51
1,2,7.33,2,8.8,6.5,65.5,4.9,9.6,1.2,1,5,4,2,1,0,1,18.6
2,1,6.92,0,7.3,5.0,56.8,6.7,3.9,3.2,0,3,4,0,1,0,0,17.31
0,0,6.85,2,6.8,6.3,43.5,3.6,2.8,2.5,1,2,1,2,0,0,1,19.06
3,2,7.58,0,5.3,2.6,66.1,6.6,3.4,4.8,1,2,1,0,1,1,1,13.68
4,2,5.81,0,9.1,6.5,52.1,5.0,3.0,3.6,0,2,1,2,0,3,1,14.23
0,1,7.37,0,6.2,3.1,67.4,6.1,7.4,6.0,2,1,2,1,2,1,1,19.85
3,2,8.77,3,9.5,6.7,72.0,7.5,7.2,4.6,1,2,1,0,2,0,1,20.41
1,2,6.71,2,5.1,4.0,69.3,3.4,2.7,5.3,0,4,1,0,2,3,0,17.31
0,2,6.85,3,6.0,3.9,49.4,5.5,4.9,4.9,0,1,1,2,1,1,0,17.31
1,2,5.97,0,8.5,7.6,76.7,6.9,4.0,6.6,0,4,1,0,2,0,1,19.31
1,2,6.65,0,5.0,6.3,67.2,5.3,8.0,2.2,1,4,3,1,1,1,1,15.48
3,2,6.76,2,5.5,4.2,59.1,5.9,3.1,0.6,1,1,2,0,0,3,0,17.31
5,2,8.14,0,4.5,7.3,65.1,5.0,5.2,3.2,2,5,2,1,0,1,1,18.53
1,2,6.06,0,8.1,5.0,64.5,4.4,3.0,2.4,1,3,1,1,0,2,1,14.25
5,2,7.13,0,5.0,6.4,77.3,4.2,8.4,3.2,0,2,0,0,1,0,1,16.44
4,1,7.52,0,5.3,6.0,70.0,9.8,4.0,2.4,1,0,2,3,0,2,1,14.61
1,0,9.09,2,4.5,4.6,79.3,8.0,0.0,5.2,1,1,1,0,0,0,0,17.31
0,0,8.47,1,6.4,5.8,39.2,7.6,5.0,3.6,0,3,2,1,0,2,0,17.31
6,1,6.76,0,5.0,3.4,39.9,6.2,6.9,5.1,1,1,4,0,0,2,0,17.31
5,1,7.8,0,3.8,3.6,56.9,7.0,5.6,5.9,0,3,2,3,1,2,1,15.17
2,1,5.88,0,2.7,5.5,58.9,4.9,4.5,3.8,1,3,1,0,0,2,0,17.31
3,1,4.48,0,5.3,2.4,75.7,4.9,7.8,2.1,2,2,1,1,1,2,1,14.72
5,1,5.28,0,7.8,9.2,62.2,5.4,3.0,4.4,1,3,1,2,2,1,1,18.17
3,2,5.91,0,7.3,5.6,76.7,5.5,2.3,7.8,0,5,1,1,0,2,1,14.23
3,1,8.16,0,6.0,5.1,43.3,9.6,4.3,1.6,0,1,3,1,0,1,1,11.09
1,1,7.05,0,5.7,6.3,74.7,5.8,5.1,3.4,1,4,2,1,1,1,1,18.02
4,2,7.83,1,5.7,3.6,87.5,9.4,5.5,2.8,1,2,3,0,0,0,1,14.79
3,2,7.54,0,8.3,3.6,58.5,5.6,3.6,2.8,0,0,2,0,0,2,1,15.37
6,2,8.54,0,7.1,8.9,67.7,4.5,5.3,3.2,1,3,0,1,0,1,1,19.96
5,1,6.87,0,4.2,5.8,65.4,4.3,3.8,2.6,2,1,2,2,1,2,0,17.31
5,1,9.58,0,6.0,5.6,56.2,5.7,4.0,4.3,2,2,1,0,0,3,1,21.39
5,1,8.03,1,4.7,3.1,76.6,6.4,7.3,2.3,0,4,2,0,0,1,0,17.31
1,1,5.85,0,4.9,5.8,49.7,6.0,3.2,1.5,1,1,1,2,0,0,0,17.31
0,2,6.85,0,6.8,6.8,83.5,6.5,2.3,1.1,1,3,1,1,1,1,0,17.31
2,2,5.22,0,5.0,6.8,76.1,6.1,0.6,3.7,0,3,0,3,0,1,0,17.31
1,1,7.69,1,6.3,2.7,43.9,5.0,6.3,4.5,0,2,1,0,0,1,1,16.81
5,2,7.83,1,6.9,6.5,82.3,5.0,6.9,3.6,1,3,3,0,0,2,1,18.99
1,1,7.69,1,4.6,6.5,69.3,5.4,7.0,3.5,1,4,1,3,1,1,1,18.92
4,2,8.02,0,6.6,7.8,68.9,5.2,4.9,3.9,2,2,0,1,2,2,1,17.27
4,2,6.47,0,5.9,3.6,49.7,4.9,2.2,2.4,2,3,0,0,0,1,1,13.36
2,2,6.19,0,6.7,6.2,56.9,4.4,0.0,1.5,1,2,3,1,0,0,0,17.31
6,0,6.95,0,4.5,3.1,62.0,8.1,8.1,2.4,0,0,2,2,0,0,1,17.54
5,1,6.82,0,6.7,6.7,58.5,4.0,5.4,1.4,2,3,0,0,0,1,0,17.31
1,2,6.78,0,7.1,4.0,61.7,8.0,6.9,5.7,1,2,2,0,0,2,1,13.85
6,0,7.83,0,7.3,3.3,59.4,5.4,4.7,1.9,1,3,3,0,0,0,1,17.65
6,2,7.86,0,5.9,3.8,59.0,6.6,3.3,4.4,3,1,1,0,2,0,0,17.31
0,1,7.07,0,5.5,6.2,84.1,6.6,4.8,5.8,2,4,3,0,0,2,1,20.64
6,0,7.32,2,6.2,6.3,87.2,5.3,3.5,5.1,3,2,4,0,0,1,1,22.5
2,1,7.29,0,9.4,5.3,81.4,4.4,3.0,2.5,0,3,2,0,1,0,1,17.19
1,0,8.89,3,6.7,4.9,66.0,9.1,6.3,1.0,0,1,2,2,1,1,1,18.06
3,2,6.43,1,5.5,5.8,62.0,6.7,4.6,3.9,0,4,3,1,0,2,1,14.37
2,2,6.71,0,4.4,5.9,62.6,4.7,0.0,7.0,0,4,3,2,0,1,1,12.94
6,1,7.76,0,5.3,4.8,82.7,5.3,3.8,2.7,1,4,0,0,0,0,1,18.24
0,2,6.95,2,6.8,8.0,54.8,6.5,4.6,2.0,1,3,0,0,2,0,1,18.14
1,1,7.19,0,6.2,4.2,83.9,4.4,5.2,5.9,2,1,3,0,1,0,1,18.89
3,1,7.8,0,6.8,4.6,47.3,7.4,5.7,3.5,2,2,1,0,0,3,1,20.53
1,2,9.2,0,7.6,4.1,60.7,4.6,6.3,6.4,1,1,0,1,0,3,1,19.14
1,1,5.75,0,3.9,3.5,44.0,5.5,7.2,2.7,0,2,4,0,1,2,0,17.31
4,1,4.89,2,7.3,4.6,55.3,6.3,2.1,3.2,0,3,1,1,0,0,1,11.02
5,2,6.28,0,4.9,5.0,73.1,4.8,3.1,5.4,1,2,0,1,0,2,1,14.15
5,0,7.73,0,6.2,3.7,90.5,5.8,3.0,3.6,1,4,1,3,1,1,1,17.29
3,1,8.51,0,6.0,4.3,79.9,5.5,3.5,3.2,1,1,4,1,0,1,0,17.31
3,2,7.8,2,8.2,7.8,74.0,6.2,0.1,0.5,1,2,2,1,1,1,1,13.92
0,2,6.47,0,4.8,6.1,79.2,6.0,1.6,4.3,2,4,3,0,0,3,1,16.45
1,2,6.07,0,4.3,3.2,81.8,5.3,6.1,7.5,3,3,1,1,0,2,0,17.31
5,2,6.7,3,7.9,6.6,90.2,8.0,6.2,1.7,1,4,1,0,0,0,1,18.88
6,0,7.62,1,6.1,7.7,68.0,7.0,4.2,3.1,0,3,2,1,0,1,1,19.13
2,1,5.92,0,4.1,5.5,69.1,8.2,0.6,4.2,1,1,0,0,0,2,1,15.13
1,1,7.32,1,7.0,3.1,49.4,6.7,5.0,1.4,1,3,0,1,0,0,1,13.84
1,2,6.96,0,7.0,7.0,69.5,4.6,2.7,5.8,1,3,1,2,0,2,0,17.31
3,1,5.33,1,5.6,5.7,63.4,7.3,3.5,1.7,1,5,1,0,0,3,0,17.31
1,2,7.19,2,6.7,2.3,58.7,5.2,5.8,4.2,0,4,3,1,0,2,0,17.31
4,2,6.67,1,4.8,6.7,67.7,4.8,7.9,1.5,1,1,0,1,0,1,1,16.25
2,1,7.46,0,3.7,3.9,64.1,4.9,4.8,4.6,0,4,0,2,0,1,1,11.85
1,1,6.76,0,4.5,6.9,61.2,4.8,8.0,3.3,0,3,0,0,0,1,0,17.31
1,1,6.13,0,8.4,6.6,76.4,3.0,7.1,1.9,0,2,0,0,1,2,1,16.4
1,1,7.44,0,7.4,5.6,45.4,7.1,3.9,3.3,0,1,0,0,0,1,1,17.4
6,1,7.71,1,7.8,6.4,76.0,6.4,2.2,6.0,2,1,1,3,1,3,1,20.22
6,2,5.55,0,7.3,3.8,60.0,5.8,5.8,6.4,2,1,3,2,0,2,0,17.31
4,0,7.03,0,7.8,4.4,47.3,4.3,4.1,3.2,0,3,3,2,1,0,1,18.47
4,1,9.68,0,7.5,4.8,80.8,7.2,0.3,4.6,0,2,0,2,0,2,1,14.28
0,2,6.91,0,3.9,4.9,59.3,7.3,6.5,3.6,1,1,1,0,0,1,1,13.78
0,0,8.2,0,4.3,8.5,32.4,7.4,2.5,3.8,2,1,3,0,0,2,1,20.52
5,0,7.79,0,4.3,8.2,92.1,4.0,8.7,2.6,2,3,1,1,2,0,1,22.11
3,1,7.6,1,4.9,5.2,63.3,2.6,4.1,1.4,1,4,1,1,0,1,1,17.42
1,1,6.77,3,6.5,4.9,33.3,6.3,6.3,5.7,1,2,2,0,2,3,0,17.31
1,2,6.99,2,4.6,4.5,64.1,4.5,5.0,0.0,1,3,1,1,0,2,1,13.85
1,0,8.19,0,4.4,5.3,60.7,7.0,5.2,4.4,0,3,2,0,0,2,0,17.31
3,2,7.19,0,5.5,3.1,49.0,8.3,2.4,5.1,0,4,2,2,1,2,1,12.27
3,0,9.24,0,7.6,4.8,81.1,9.5,6.1,2.7,0,2,2,0,0,0,1,21.72
1,2,6.23,3,6.0,2.8,67.7,5.5,4.9,6.8,3,3,3,2,0,1,1,15.51
5,1,7.72,0,4.8,5.2,65.3,8.4,8.3,2.9,3,1,2,0,0,1,1,19.92
0,2,6.81,0,3.6,7.4,82.5,5.4,4.4,4.6,0,2,1,1,0,1,0,17.31
1,1,6.97,0,7.4,6.4,61.6,8.0,4.9,4.3,0,2,2,0,1,1,1,17.09
5,2,5.43,0,6.9,6.5,73.0,5.7,7.1,2.1,1,3,2,2,0,1,1,14.47
4,1,7.87,0,4.8,4.0,73.4,6.7,7.8,3.3,1,2,1,2,0,1,0,17.31
1,0,7.51,0,9.0,4.4,71.4,6.4,4.1,8.3,3,3,3,0,1,0,1,22.34
2,2,6.42,2,6.4,6.5,65.2,6.7,4.0,1.6,0,3,2,0,2,0,0,17.31
1,2,7.66,1,5.3,1.9,81.6,3.4,6.2,5.1,1,3,1,1,0,1,0,17.31
5,2,8.15,1,6.9,4.2,68.0,5.1,2.2,1.7,1,2,3,0,0,2,1,13.09
2,1,7.81,0,8.5,7.6,66.3,7.9,2.8,5.9,3,3,0,1,0,2,1,21.26
4,0,7.14,0,5.8,3.5,67.5,7.2,5.2,7.0,3,4,1,1,0,0,0,17.31
4,2,7.37,1,4.4,6.9,65.1,3.7,7.4,6.3,2,3,3,1,0,2,1,22.35
2,2,6.48,0,4.6,5.4,74.7,7.5,3.0,4.1,0,2,4,1,0,1,0,17.31
3,2,8.94,2,6.9,3.3,54.3,4.9,1.3,4.2,1,3,2,1,1,0,1,15.63
3,1,6.76,0,6.6,5.6,48.0,4.2,8.1,5.4,2,3,2,1,0,3,1,18.57
4,2,7.71,1,5.9,4.2,79.7,4.3,4.2,4.0,1,2,3,2,0,3,0,17.31
5,2,7.79,0,6.2,6.5,54.6,5.4,3.3,1.8,1,1,1,0,0,1,0,17.31
0,2,6.26,0,8.0,8.7,47.5,5.3,5.2,6.0,1,3,2,1,0,3,1,18.15
2,1,7.0,1,6.6,4.8,87.3,4.3,6.2,5.8,1,3,0,2,0,1,0,17.31
1,2,6.69,1,4.0,5.1,55.1,4.6,0.7,4.5,2,1,3,1,0,0,0,17.31
5,1,6.82,3,6.8,3.9,76.2,6.5,4.5,4.3,0,3,2,0,0,0,1,16.04
2,2,7.68,0,7.3,2.7,84.6,4.1,5.5,3.1,1,2,1,1,0,1,1,16.83
6,1,6.29,0,7.5,6.4,42.5,5.4,6.0,4.1,3,3,2,2,1,2,1,20.96
2,1,7.69,3,3.2,7.2,67.9,8.8,3.3,3.9,1,4,2,1,0,0,1,16.22
1,0,7.31,0,4.6,5.8,43.5,8.6,6.3,5.0,1,0,0,0,2,2,1,18.28
2,1,7.42,0,4.6,5.7,62.8,6.9,7.6,3.1,3,3,2,0,0,3,1,19.15
2,1,5.64,0,7.5,5.2,50.2,4.3,1.6,6.0,2,1,1,1,2,2,0,17.31
1,0,7.54,1,5.4,5.6,58.2,6.0,3.9,0.4,1,0,0,0,0,1,1,17.81
0,0,7.8,2,7.0,3.4,74.8,8.0,3.5,7.3,0,4,0,2,1,0,0,17.31
0,0,6.18,0,6.3,7.0,48.8,5.6,4.2,2.3,1,3,0,2,2,0,0,17.31
1,1,7.88,2,7.8,4.6,74.6,1.0,0.0,1.0,0,3,1,1,0,1,1,12.67
1,1,5.46,0,6.7,7.3,72.0,4.5,6.0,7.6,0,1,4,1,1,1,0,17.31
1,1,7.7,0,5.1,6.2,60.5,6.9,7.1,3.6,0,3,2,0,0,1,1,14.97
0,1,7.61,0,6.3,4.3,73.7,5.9,5.3,5.1,0,1,1,0,0,2,0,17.31
6,2,6.08,1,8.4,8.2,62.5,2.7,3.3,3.8,3,3,2,0,0,0,1,20.68
2,1,6.27,0,5.5,7.0,73.9,5.0,4.5,6.7,1,3,2,2,0,2,0,17.31
3,2,7.56,1,5.9,6.9,66.1,4.9,7.6,6.0,1,2,1,2,0,0,0,17.31
4,0,8.08,0,5.7,6.0,52.5,6.1,4.5,2.1,1,3,1,1,0,0,1,21.17
1,2,8.0,1,4.3,4.7,44.7,6.8,3.7,4.5,2,1,1,1,0,0,0,17.31
4,1,7.4,0,8.5,7.6,65.5,4.0,7.1,3.4,1,3,1,1,1,2,0,17.31
2,1,8.05,0,5.5,7.1,73.8,7.5,6.8,2.7,0,2,2,1,0,2,1,17.42
3,1,7.59,1,5.8,6.2,73.0,5.8,3.7,3.3,1,1,0,1,1,0,1,18.2
3,1,7.4,0,6.0,2.2,78.7,7.1,3.5,3.7,0,3,1,1,2,1,1,13.7
4,2,5.76,0,7.6,4.2,59.7,7.3,3.4,4.2,2,3,3,0,0,1,1,14.41
3,0,7.12,0,2.7,6.5,62.8,5.8,5.8,3.5,1,2,2,2,2,1,1,16.22
6,0,7.91,0,4.8,6.8,68.8,8.7,4.9,3.2,3,2,1,1,2,0,0,17.31
3,1,8.26,0,8.2,3.7,72.4,6.8,5.3,0.7,1,5,1,1,0,0,1,16.47
3,1,8.36,0,4.6,6.4,68.6,7.7,3.7,2.3,2,1,1,0,0,3,0,17.31
4,2,7.56,0,6.4,2.9,82.8,5.3,5.4,3.7,1,2,3,0,0,1,1,14.47
2,1,6.57,0,6.2,5.5,66.4,6.9,5.9,3.0,2,1,1,1,0,0,1,17.78
0,1,6.32,0,4.5,5.8,59.2,7.3,5.1,2.8,0,3,0,1,0,3,1,13.27
1,1,8.37,0,7.1,5.5,55.1,5.3,4.1,5.3,1,4,1,0,0,2,1,18.77
3,2,6.08,0,7.2,5.6,81.6,7.5,5.9,3.7,1,3,4,1,0,3,1,15.57
2,2,5.38,0,6.8,5.6,71.9,6.7,6.5,2.1,0,2,0,1,0,1,1,14.52
2,1,6.43,1,6.0,7.4,51.4,6.5,4.9,4.0,1,2,1,0,0,3,0,17.31
1,0,8.46,0,6.8,7.5,59.5,4.2,4.6,3.6,1,2,1,1,0,0,1,20.86
2,1,7.71,0,7.4,6.7,83.3,7.6,4.2,2.1,2,4,3,2,0,1,1,17.67
2,1,9.26,1,5.3,7.3,81.3,5.0,4.0,2.6,0,3,3,3,0,1,1,17.91
3,1,6.87,0,4.8,5.5,66.0,3.5,5.1,6.8,3,1,1,1,0,1,1,19.94
4,1,8.7,0,4.4,6.4,60.7,6.9,2.4,4.0,1,5,2,0,1,0,0,17.31
0,2,7.26,0,8.1,5.8,46.9,8.5,5.5,4.4,2,3,0,1,1,0,1,20.81
3,1,6.88,0,4.6,3.4,69.4,6.4,7.9,5.8,0,2,0,1,1,1,0,17.31
1,1,6.24,0,3.7,6.5,76.0,7.4,6.6,3.4,0,3,1,1,0,2,0,17.31
3,1,6.81,0,8.4,6.0,62.5,5.3,2.6,6.6,0,1,0,0,0,0,1,15.58
2,1,6.02,0,4.5,3.9,56.3,5.7,6.1,4.4,0,4,3,0,0,3,0,17.31
5,1,7.51,1,6.3,1.0,70.5,6.4,3.2,5.3,2,2,3,2,0,0,1,14.82
3,1,8.05,1,5.2,5.1,63.9,4.4,6.5,4.7,0,5,0,0,0,2,0,17.31
0,1,7.29,0,5.3,5.4,77.5,7.5,6.0,6.5,0,4,4,0,1,1,1,15.47
6,1,6.79,0,7.6,8.5,77.5,4.1,2.7,2.9,1,4,1,3,0,0,1,16.77
6,1,6.13,0,5.0,2.8,78.2,4.6,5.2,5.4,0,2,2,1,0,0,1,13.01
5,2,6.73,1,5.5,6.9,61.1,8.0,4.2,5.4,1,2,2,0,0,0,0,17.31
0,1,7.9,1,6.5,5.9,62.4,6.8,1.3,5.8,2,2,3,2,0,1,1,19.21
1,0,7.71,1,4.2,3.6,53.1,5.6,7.0,3.0,0,0,2,1,1,1,0,17.31
3,1,7.41,0,6.1,4.0,82.6,5.3,5.1,5.8,2,1,1,1,0,2,1,18.41
0,1,6.19,0,6.4,7.2,66.0,6.8,2.3,2.8,1,2,1,0,0,0,1,18.42
4,2,6.9,0,1.6,2.5,70.7,4.5,6.4,7.6,2,1,0,1,0,2,1,15.29
6,2,7.63,0,6.9,4.1,70.8,4.2,8.0,1.4,0,5,1,0,0,1,1,14.41
4,0,7.7,0,8.8,2.8,53.9,5.1,2.4,5.8,0,4,1,3,2,0,1,16.87
5,1,8.19,1,6.5,7.6,62.5,7.3,0.0,5.0,1,3,0,1,0,1,1,17.57
0,2,6.19,0,5.0,4.2,85.9,4.0,5.1,1.8,1,1,1,0,0,1,0,17.31
2,2,5.83,0,4.9,7.2,71.4,5.1,0.7,2.0,1,1,2,0,0,0,0,17.31
1,2,7.08,0,7.9,8.2,57.1,4.9,3.7,4.7,0,4,2,1,1,0,0,17.31
2,2,5.37,0,7.8,6.1,60.9,6.7,3.8,3.3,1,4,0,0,1,2,1,17.85
1,1,8.43,0,6.9,2.1,76.1,3.9,2.5,2.3,3,4,2,1,0,1,1,18.06
0,1,7.66,0,9.3,4.1,81.5,5.8,4.1,7.3,1,1,2,0,0,1,1,19.63
6,1,7.41,0,8.3,5.6,45.6,7.6,5.4,6.3,3,2,1,1,0,1,1,20.24
3,0,8.64,1,8.2,5.0,65.2,6.5,6.5,0.4,3,3,3,1,0,2,1,21.66
2,0,6.75,1,7.7,6.1,72.2,6.4,7.4,4.9,1,3,1,2,0,1,1,20.7
3,2,6.75,1,6.4,4.7,79.6,5.9,5.1,4.6,2,2,0,0,0,1,1,17.83
4,1,7.41,0,2.6,5.0,63.8,6.3,8.3,5.5,3,2,4,0,0,1,1,20.17
5,1,6.72,3,6.7,6.3,55.7,7.0,0.0,2.1,1,2,3,0,2,2,1,14.92
1,2,6.04,0,8.0,5.0,45.9,5.3,4.8,0.8,2,4,1,2,0,1,1,15.26
2,1,7.37,0,4.8,6.8,56.9,6.0,6.2,5.7,0,3,0,1,0,1,1,15.27
